Indirizzo dell'offerta,Ragione Sociale:,Tipo Azienda/Ente:,Descrizione:,Settori di attività:,Nazione:,Provincia:,Comune:,Frazione:,Indirizzo:,CAP:,Nome referente:,Cognome referente:,Telefono:,Email:,Sito web:,Note:
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=2050694,Laif Srl,Società di Capitali,"LAIF nasce dall’idea di un ingegnere, di un matematico e di un fisico con esperienze pluriennali nel campo dell’analisi dati, dell’intelligenza artificiale e dello sviluppo software.

Siamo esperti nello sviluppo end-to-end di soluzioni di AI per le aziende. Ci rivolgiamo alle piccole medie imprese italiane aperte all’innovazione e che vogliono sfruttare i loro dati con soluzioni digitali, moderne e sostenibili.

Abbiamo uno scopo concreto: rilasciare ai nostri clienti soluzioni tecnologiche che funzionino secondo le aspettative, che risolvano i loro problemi, migliorino i processi e facciano risparmiare tempo.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,VIA DI SALICETO 64/4,40128,Andrea,Mordenti,3397930950,info@laifgroup.com,https://laifgroup.com,"sviluppo prodotti software saas
modellazioni algoritmi di AI
costruzione prodotti di AI e data analytics"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=2094205,Lapsy srl,Società di Capitali,"Sviluppo software personalizzati, piattaforme web, app, siti web","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,VIA PELLEGRINO ANTONIO ORLANDI 11/1/B,40139,Marco,Malaguti,3480407500,info@lapsy.me,https://lapsy.me/,"Sviluppo software, programmazione front-end e back-end
Grafica, realizzazione siti web e contenuti per i social"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=2036809,Legambiente Bologna APS,Associazione/organizzazione no profit/ONG,"Articolazione territoriale di Legambiente, associazione apartitica, aperta ai cittadini di tutte le convinzioni politiche e religiose, l’associazione fonda le sue elaborazioni ed azioni sull’ambientalismo scientifico in un dialogo aperto con realtà associative, culturali, del mondo della  ricerca e accademico","Attività editoriali, grafiche ed audiovisive Agricoltura silvicoltura e pesca Telecomunicazioni e servizi internet Produzione di software, consulenza informatica e attività connesse Attività immobiliari Amministrazione pubblica Studi di ingegneria e architettura Studi di geologi Formazione Pubblicità e ricerche di mercato Attività di associazioni ed enti senza fine di lucro Servizi per gli edifici e il paesaggio Edilizia Industriale, Residenziale e Commerciale Trasporto terrestre, marittimo e aereo",ITALIA,BOLOGNA,BOLOGNA,,Via Gorki 6,40128,,,051 241324,info@legambientebologna.org,,"Urbanistica
Edilizia
Ambiente e Territorio
Marketing
Energetica
Scienze ambientali
scienze biologiche
filosofia"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=1897656,M&B S.R.L.,Società di Capitali,Agenzia di Comunicazione tradizionale e Digital da 30 anni presente sul territorio,"Produzione di software, consulenza informatica e attività connesse Pubblicità e ricerche di mercato",ITALIA,BOLOGNA,BOLOGNA,,VIA DELLA CROCE COPERTA 11,40128,Michele,Golinelli,051/5871763,amministrazione@molluscobalena.it,molluscobalena.it,"Marketing, Packaging, Comunicazione e Social"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=1722210,MASER ITALIA SRL,Associazione/organizzazione no profit/ONG,"Maser Italia è un'azienda attiva nel campo dell'Automazione nel settore Petrol. Il nostro core business risiede nello sviluppo e nella realizzazione di sistemi di gestione e controllo per gli impianti di rifornimento di carburante, sia per la rete stradale che per le flotte di veicoli aziendali e società municipalizzate. I nostri sistemi sono presenti su tutto il territorio nazionale, oltre che sui principali mercati esteri.","Telecomunicazioni e servizi internet Produzione di software, consulenza informatica e attività connesse Produzione di computer, prodotti e componenti elettronici e ottici",ITALIA,BOLOGNA,CASTEL SAN PIETRO TERME,,VIA DEGLI ARTIGIANI 20/E,40024,Alberto,Cavanna,3485249015,a.cavanna@maseritalia.com,,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=2119409,MEDDLE S.R.L.,Società di Capitali,"Meddle Srl develops a SaaS platform for industrial data management, automating collection and analysis. This solution facilitates the monitoring and optimization of production processes, reducing costs and increasing the efficiency of manufacturing companies.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,IMOLA,,Via Filippo Turati 15/C,40026,Michele,Lacorte,+393517647626,info@meddleconnect.com,https://meddleconnect.com,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=2070642,MEMORAIZ S.R.L.,Società di Capitali,"LA SOCIETA' HA PER OGGETTO LO SVILUPPO, LA PRODUZIONE E LA COMMERCIALIZZAZIONE
DI SERVIZI INNOVATIVI AD ALTO VALORE TECNOLOGICO, E PIU' SPECIFICAMENTE: IN VIA
PREVALENTE LO SVILUPPO, LA PRODUZIONE E LA COMMERCIALIZZAZIONE DI SOFTWARE
BASATI SULLA INTELLIGENZA ARTIFICIALE NEL CAMPO DELLA FORMAZIONE E DELLA
DIDATTICA
corretto indirizzo sede legale il 25/02/26","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,Via delle Lame 58,40122,Samuele,Bertani,3451899065,samuele@memoraiz.com,https://www.memoraiz.com/,"Il tirocinio presso Memoraiz offre un'esperienza immersiva in una startup innovativa che utilizza intelligenza artificiale e gamification per sviluppare soluzioni personalizzate rivolte ad aziende e utenti finali, con un focus particolare sull'istruzione. I tirocinanti avranno l'opportunitÃÂÃÂ  di inserirsi in diversi settori chiave, come lo sviluppo software e il design UX/UI, lavorando a stretto contatto con professionisti esperti. Gli studenti di informatica potranno partecipare alla progettazione e implementazione di algoritmi di intelligenza artificiale, contribuendo all'ottimizzazione delle piattaforme educative e alla personalizzazione dell'esperienza utente. I designer, invece, saranno coinvolti nella creazione di interfacce intuitive e accattivanti, applicando i principi della gamification per rendere i prodotti educativi piÃÂÃÂ¹ coinvolgenti ed efficaci. Il tirocinio offrirÃÂÃÂ  quindi un'esperienza pratica e formativa, permettendo di sviluppare competenze tecniche e creative in un ambiente dinamico e orientato all'innovazione."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=1988355,MOTOR - BO SNC DI BUSCAROLI PIETRO & C.,Società di persone,"GESTIONE CONTABILITA' E AMMINISTRAZIONE PER CONTO TERZI, AFFITTO IMMOBILI","Produzione di software, consulenza informatica e attività connesse Attività immobiliari Commercio all'ingrosso e al dettaglio",ITALIA,BOLOGNA,BOLOGNA,,Via Saffi 34,40131,Marco,Clivio,3474215231,marco.clivio@buscarolimoto.it,www.buscarolimoto.it,AMMINISTRAZIONE E CONTROLLO DI GESTIONE
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=691849,Mavigex S.r.l.,Società di Capitali,"Mavigex è attiva nel campo della consulenza e della realizzazione di soluzioni web e mobili per startup e PMI, con un team di professionisti esperti nel campo della realizzazione di soluzioni ed esperienze mobili e web e della consulenza cloud.
Vogliamo essere un’azienda centrata sulle persone, che lavorando con noi si esprimono al meglio sul piano professionale realizzandosi a pieno anche sul piano personale.

Affianchiamo le aziende nella realizzazione di soluzioni tecnologiche innovative. Identifichiamo efficacemente i bisogni delle aziende, proponendo soluzioni basate su di un approccio centrato sull'utente e utilizzando metodologie all’avanguardia. Aiutiamo le aziende a gestire e snellire le attività di business fornendo strumenti in grado di semplificare e monitorare i processi aziendali a tutti i livelli. Facilitiamo lo sviluppo d’impresa attraverso strumenti che avvicinano l’offerta aziendale al proprio target di clienti.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,VIA PIERO GOBETTI 52/3,40129,Massimo,Neri,0514200321,info@mavigex.com,,"Settore Commerciale, 
Settore Marketing, 
Ricerca e sviluppo nel campo delle applicazioni e dei servizi software in mobilità"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=1090914,NEXT S.R.L.,Società di Capitali,"NEXT è una impresa nata come frutto di un percorso imprenditoriale decennale, dedicato alla realizzazione di “progetti software su misura” per le imprese.

Abbiamo attraversato gli ultimi 20 anni di rivoluzione tecnologica ed informatica mantenendo sempre una posizione di avanguardia, tesi a cogliere e riproporre i grandi trend innovativi. Dalla rivoluzione web alla più recente rivoluzione del software in mobilità con un occhio attento alle grandi opportunità offerte dai social network.

La nostra missione e la nostra soddisfazione è sempre stata quella di facilitare con tempestività ed efficacia la possibilità per i nostri clienti di avvalersi delle tecnologie, in particolare delle soluzioni software, come strumento strategico per vincere la competizione attraverso la possibilità di esprimere al meglio il loro valore distintivo.","Telecomunicazioni e servizi internet Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,VIA FERRARESE 219/7,40128,Giuseppe,Frangiamone,,info@nextsw.it,,"I tirocinanti vengono coinvolti in attività di studio/lavoro afferenti allo sviluppo di progetti software personalizzati utilizzando tecnologie web o tecnologie mobile (iOS e Android).

Il tirocinio si sviluppa in affiancamento con personale esperto e qualificato, su progetti per il mercato o attività di ricerca orientata all'esplorazione di tecnologie emergenti o per realizzare prototipi esemplificativi di potenzialità da offrire a clienti o potenziali clienti."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1797631,NEXUS SRL,Società di Capitali,"Sviluppo siti web, app, gestionali, social media e grafica","Attività editoriali, grafiche ed audiovisive Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,VIA DE FOSCHERARI 19,40124,Enzo,Rallo,0516256726,info@nexusweb.it,nexusweb.it,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=2036909,Nativi Digitali Edizioni di Frullanti Marco,Ditta individuale,"Casa editrice digitale fondata a Bologna nel settembre del 2013, Nativi Digitali Edizioni si distingue per la pubblicazione di testi originali dedicati ad un pubblico giovane e moderno e per il forte impegno nella comunicazione online attraverso i social media. La casa editrice organizza eventi dedicati alla presentazione degli autori e alla promozione dell'editoria digitale, e partecipa alle fiere di settore.

Il lavoro editoriale comincia con la valutazione dei testi, passando poi per l'editing a stretto contatto con l'autore, la correzione bozze e l'impaginazione digitale per arrivare così alla distribuzione, pubblicazione e alla promozione, su tutti i più rilevanti canali del web e tramite eventi e fiere. Nativi Digitali Edizioni lavora inoltre in partnership con altre realtà innovative dell’editoria italiana.
Si specifica che tirocini effettuati con NDE avvengono prevalentemente in modalità remota.","Attività editoriali, grafiche ed audiovisive Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,VIA FRANCESCO PRIMATICCIO 10/2,40128,Marco Frullanti,,3288862781,marco@natividigitaliedizioni.it,www.natividigitaliedizioni.it,"Supporto al lavoro sui testi (correzione, revisione, editing etc) e attivitÃ  di promozione online dei testi"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=4&select=597788,Nethical srl,Società di Capitali,"Nethical innova la Sanità sviluppando rivoluzionarie soluzioni SaaS (Software-as-a-Service).
Le organizzazioni mediche utilizzano le nostre tecnologie mobili per delocalizzare i pazienti in ospedali domiciliari.
Nethical li aiuta a realizzare servizi medici e assistenziali di alta qualità e ad ottimizzarne i costi creando indirettamente un grande valore sociale. 

Nethical innovates Healthcare by developing cutting edge SaaS solutions.
Medical organizations use our mobile technology to run distributed hospitals for home-based patients and aged people.
Nethical helps them to guarantee high quality services and optimize health cost. We indirectly generate a great social value.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,bologna,Via Paolo Fabbri 1/4,40138,,,0515871771,francesco.pannuti@nethical.it,,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1890932,OKLA SOCIETA' A RESPONSABILITA' LIMITATA,Società di Capitali,Software House e Web Agency. Siamo specializzati nella realizzazione di sistemi di sviluppo Web e Mobile. Progettazione e sviluppo di software Cloud.,"Servizi di alloggio, ristorazione e turismo Produzione di software, consulenza informatica e attività connesse Commercio all'ingrosso e al dettaglio",ITALIA,BOLOGNA,BOLOGNA,,VIA NAZARIO SAURO 1/2,40121,Salvatore,Martire,3287828639,info@okla.it,www.okla.it,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1700520,OLIO SB srl,Società di persone,"OLIO vuole semplificare ed automatizzare tutti i processi coinvolti nella vendita online di ricambi aftermarket automotive, offrendo ai propri partner una soluzione unica e specializzata per l’integrazione delle proprie scorte di magazzino ai maggiori marketplace ed e-commerce europei.

Inoltre si pone l’obiettivo di supportare la propria filiera in attività di formazione e innovazione che possano contribuire a ridurre i problemi di attrattività giovanile.","Produzione di software, consulenza informatica e attività connesse Commercio all'ingrosso e al dettaglio",ITALIA,BOLOGNA,SAN LAZZARO DI SAVENA,,"Via Speranza, 4",40068,Matteo,Bergonzoni,3935717623,info@oliosb.it,www.oliosb.it,"Agli studenti verrÃ  proposto di partecipare attivamente ad una challenge di open innovation basata sui temi di innovazione, ricambio generazionale e sostenibilitÃ  nel settore dell'aftermarket automotive. Gli imminenti e continui cambiamenti tecnologici e sociali, fanno si che una realtÃ  appartenente in maggioranza alla generazione X (1963-1980), necessiti una collaborazione con generazioni piÃ¹ giovani che possano contribuire positivamente al cambiamento e rendere piÃ¹ appetibile un settore che ha fortemente caratterizzato la storia della micro imprenditorialitÃ  italiana.
Lo studente imparerÃ  ad utilizzare i sistemi tipici del design thinking al fine di individuare âsoluzioni concreteâ da applicare direttamente sul campo con il supporto strategico di due associazioni esperte in open innovation e PMI del settore.
Il tirocinio servirÃ  allo studente per scoprire come funzionano le organizzazioni ad impatto, in ottica di acquisire conoscenze per diventare sustainability manager."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=660407,OPTIT SRL,Società di Capitali,"Software per l'ottimizzazione dei servizi ambientali, della logistica e dei processi produttivi","Servizi alle imprese Produzione di software, consulenza informatica e attività connesse Studi di consulenza organizzativa, aziendale e del lavoro",ITALIA,BOLOGNA,BOLOGNA,,Via Mazzini 82,40138,Maria Francesca,Colombo,0514381574,mariafrancesca.colombo@optit.net,www.optit.net,"Sviluppo di software ed interfacce per problemi di ottimizzazione.
Supporto alle attività di consulenza con impiego di metodi ottimizzazione."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=2091105,Oxygencar,Ditta individuale,"Oxygencar è un gestionale web per automotive, indicato per riparatori carrozzieri e officine. Al suo interno un potente motore di informazioni per fare preventivi e avere informazioni attraverso i manuali di casa auto. Il gestionale è sviluppato per tutte le attività dall'accettazione del cliente fino alla fatturazione. 
l'idea del progetto Oxygen Stage che vorrei proporre è quella di migliorare attraverso l'IA uno snellimento dei processi di produzione della nostra banca dati.","Servizi alle imprese Produzione di software, consulenza informatica e attività connesse Automotive e produzione di componentistica per auto",ITALIA,BOLOGNA,BOLOGNA,,via sabatini n. 3,40133,Davide,Galli,00393386544455,davide.galli@oxygencar.it,www.oxygencar.it,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=2169068,PARSEC SOLUTIONS SRL,Società di Capitali,"Ci prendiamo carico della stabilità della soluzione SAP sia in maniera reattiva che in maniera proattiva, risolvendo e prevenendo eventuali anomalie e malfunzionamenti. Progettiamo, disegniamo e realizziamo l’infrastruttura IT. Troviamo le soluzioni tecnologiche adatte a tutte le realtà aziendali, dalle più piccole alle più grandi.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,Via Persicetana Vecchia 28,40132,Marco,Pirritano,0510224484,marcopirritano@parsecsolutions.it,https://www.parsecsolutions.it/,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=2279956,PERSEVERANCE S.R.L.,Società di Capitali,"Perseverance Srl opera nel settore delle nuove tecnologie, offrendo soluzioni innovative di sviluppo software.
Lavoriamo principalmente nel settore Assicurativo e finanziario, collaborando con le principali compagnie italiane. Per queste realtà abbiamo sviluppato in particolare dei moduli per la gestione degli incassi e riconciliazione automatica.
Siamo alla ricerca di nuove figure da poter inserire nei nostri team di sviluppo da subito, in modo da valorizzare le competenze di ciascuno e offrire reali opportunità di crescita professionale sin dall’inizio del percorso.","Produzione di software, consulenza informatica e attività connesse Attività finanziarie, assicurative e bancarie e studi promotori finanziari",ITALIA,BOLOGNA,CASTENASO,Bologna,Via Cavour 2,40055,,,+39 328 802 1799,matteo.murante@perseverance.eu,https://perseverance.eu,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1953862,PINEAPP S.R.L.,Società di Capitali,"PineApp Srl è un'azienda di sviluppo specializzata nell'implementazione di applicazioni, siti web e intelligenza artificiale. Il nostro team di esperti sviluppatori è dedicato a offrire soluzioni innovative e personalizzate per soddisfare le esigenze dei nostri clienti. Ci impegniamo a fornire applicazioni e siti web di alta qualità, utilizzando le più recenti tecnologie e metodologie di sviluppo. Siamo in grado di creare applicazioni su misura per soddisfare le esigenze specifiche dei nostri clienti, sia che si tratti di applicazioni web, mobile o desktop. Inoltre, ci specializziamo anche nell'implementazione di intelligenza artificiale.","Servizi alle imprese Produzione di software, consulenza informatica e attività connesse Studi di consulenza organizzativa, aziendale e del lavoro",ITALIA,BOLOGNA,IMOLA,,Via Appia 31,40026,NicolÃ²,Franceschi,3451302071,info@pineappsrl.com,https://www.pineappsrl.com/,"https://www.pineappsrl.com/

PineApp Srl Ã¨ un'azienda di sviluppo specializzata nell'implementazione di applicazioni, siti web e intelligenza artificiale. Il nostro team di esperti sviluppatori Ã¨ dedicato a offrire soluzioni innovative e personalizzate per soddisfare le esigenze dei nostri clienti. Ci impegniamo a fornire applicazioni e siti web di alta qualitÃ , utilizzando le piÃ¹ recenti tecnologie e metodologie di sviluppo. Siamo in grado di creare applicazioni su misura per soddisfare le esigenze specifiche dei nostri clienti, sia che si tratti di applicazioni web, mobile o desktop. Inoltre, siamo specializzati anche nell'implementazione di intelligenza artificiale.

Il tirocinante subentrerÃ  nella attivitÃ  da noi svolte imparando l'utilizzo di programmi specifici, programmazione e tempistiche di progetti."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1065380,POMIAGER S.R.L.,Società di Capitali,"POMIAGER Srl, nasce dalla consolidata esperienza di un Team di professionisti specializzati nello sviluppo di soluzioni informatiche fortemente customizzate. Il nostro business, anche grazie alla collaborazione con Partner qualificati, è quello di fornire supporto metodologico e tecnologico nella gestione dei processi di raccolta e condivisione di dati e documenti, con l’obiettivo di integrare, nei nostri “pacchetti”, anche soluzioni di tipo BI.","Attività editoriali, grafiche ed audiovisive Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,VIA DOMENICO MORELLI 4/A,40137,GIUSEPPE,Adduce,0514172511,amministrazione@pomiager.com,http://www.pomiager.com/,Analista e sviluppatore in ambiente Microsoft.NET
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1226677,POPCULT DI SANTORO GIUSEPPINA,Ditta individuale,"POPCult nasce come progetto di valorizzazione di un gruppo di liberi professionisti, di consolidata esperienza, che lavorano insieme da molto tempo nel settore dell’audiovisivo e dell’immagine in movimento.

POPCult è una casa di produzione indipendente che fin dalla sua nascita si è specializzata nel documentario creativo e le serie per la tv.

POPCult produce per il cinema, la televisione, il multimedia, il web, l’animazione e molto altro ancora…
Fin dall’inizio, ha saputo distinguersi sul mercato realizzando con budget contenuti produzioni audiovisive d’autore e di qualità con professionalità e passione da artigiano.

POPCult lavora con i principali network televisivi e distributori nazionali e internazionali. E’ presente nei principali mercati quali Sunny Side of the Doc (Francia), MIPTV (Francia), IDFA (Olanda), Hot Docs (Canada), Latin Side of the doc (Argentina).","Attività editoriali, grafiche ed audiovisive Produzione di software, consulenza informatica e attività connesse Attivita artistiche, sportive e di intrattenimento",ITALIA,BOLOGNA,BOLOGNA,,"VIA RIVA RENO, 62",40122,,,,,,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=916793,PRO GAMMA S.P.A.,Società di Capitali,"Realizzazione di ambienti di sviluppo di nuova generazione; ha scelto come missione esclusiva quella di offrire in licenza ambienti di sviluppo più razionali e produttivi, e di corredarli con servizi di supporto pronti ed efficaci.","Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,Via D'Azeglio 51,40123,Manuela,Alessandrini,0544/213434,m.alessandrini@progamma.com,http://www.progamma.com,"È una società italiana, totalmente dedicata alla realizzazione di ambienti di sviluppo di nuova generazione. Indirizza le attività di R&D alle esigenze più vive di chi realizza soluzioni applicative. Concentra competenze d'avanguardia in una software factory in contatto costante con i poli d'eccellenza dell'Information Technology. Offre i vantaggi che può dare solo chi ha scelto come missione esclusiva quella di offrire in licenza ambienti di sviluppo più razionali e produttivi, e di corredarli con servizi di supporto pronti ed efficaci"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=694767,PROGEA SRL,Società di Capitali,Servizi di modellistica ambientale con particolare riferimento ai sistemi di previsione di piena ed alla modellistica idrologica/idraulica.,"Produzione di software, consulenza informatica e attività connesse Studi di ingegneria e architettura",ITALIA,BOLOGNA,BOLOGNA,,Via Santo Stefano 6,40125,Gianluca,Colliva,0516389099,segreteria@progea.net,www.progea.net,
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1669405,Quinck s.r.l.,Società di Capitali,"Quinck s.r.l. è una startup giovane (età media 26 anni) e dinamica focus nell’innovazione tecnologia. Il team progetta e sviluppa soluzioni software, e in particolare IoT, per il settore Industria 4.0 declinate agli ambiti manifattura, mobilità e agricoltura intelligente.

Quinck realizza tali soluzioni sia in forma di tecnologie proprietarie sviluppate internamente, sia in forma consulenziale, quindi affiancando altre aziende nel processo di trasformazione digitale.

La startup offre un ambiente informale e umano, privo di piramidalismi e paritario, dove stare bene e crescere come persone oltre che come professionisti.","Telecomunicazioni e servizi internet Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,IMOLA,,Via Filippo Turati 15/C,40026,Umberto,Ciriello,339 132 8110,info@quinkc.io,www.quinck.io,"Cerchiamo studenti appassionati di sviluppo software e desiderosi di mettersi in gioco lavorando su progetti concreti. Cerchiamo persone curiose, intraprendenti e pronte a confrontarsi con sfide tecniche stimolanti. In azienda ci piace esplorare costantemente nuove tecnologie e copriamo quindi un ampio stack di sviluppo, tra cui Node.js, TypeScript, Rust, Go, Scala, Elixir, Flutter, Angular, Next.js, Hono, Fastify, PostgreSQL e MongoDB. Il nostro target sono le aziende, per le quali sviluppiamo progetti su base consulenziale, ma anche i prodotti software per le startup che avviamo, offrendo così l’opportunità di lavorare alla realizzazione di MVP e soluzioni innovative. Oltre ai tirocini, accogliamo studenti interessati a sviluppare la propria tesi con noi. Alcuni dei nostri studenti hanno già realizzato tesi su progetti legati a MVP di startup, che hanno sviluppato completamente in autonomia, con il nostro supporto. Cerchiamo persone che abbiano voglia di apprendere nuove tecnologie e metodologie di sviluppo, capacità di lavorare in team e di contribuire attivamente allo sviluppo di soluzioni software. Un’esperienza con noi ti permetterà di lavorare su progetti dal forte impatto pratico, acquisendo competenze fondamentali per il tuo futuro professionale e contribuendo alla creazione di software innovativo per mercati in continua evoluzione. Contattaci e insieme troveremo il tirocinio o la tesi che fa per te."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=1400951,RE2N srl,Società di Capitali,consulenza e sviluppo di soluzioni digitali per la Corporate Social Responsibility e l'Open Innovation,"Produzione di software, consulenza informatica e attività connesse Attività ed Istituti di ricerca scientifica tecnica e di sviluppo",ITALIA,BOLOGNA,BOLOGNA,BOLOGNA,"via alfredo protti, 10",40139,,,328/6774949,amministrazione@re2n.com,www.re2n.com,"Data Science
Front end e Back end Development
Business Analysis (temi di sostenibilità )"
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=905792,REBERNIG SUPERVISIONI S.R.L.,Società di Capitali,"Il Core Business aziendale segue i seguenti segmenti di mercato:
- System Integration per Industria 4.0, Digital Transformation ed Intelligenza Artificiale;
- Sviluppo hardware, firmware e software ""taylor made"" per i clienti;
- Sviluppo di prodotti e servizi per il controllo dell'illuminazione Industriale e Stradale ed Energy Management;
- Supervisione e controllo SCADA per impianti industriali e di produzione di energia.
La Ricerca & Sviluppo aziendale si focalizza su:
- Tecnologie IoT e cloud based per la realizzazione di sistemi di rilevazione sonora distribuiti sul territorio;
- Big Data e tecniche di Machine Learning per il miglioramento della qualità dei servizi di efficientamento energetico;
- Reti neurali per la classificazione del traffico stradale dal suono;
- l'adozione di tecnologie di Generative AI (GenAI) a supporto delle Operations sugli impianti: automazione e ottimizzazione delle attività operative e supporto decisionale sfruttando gli LLM.","Altre attività Produzione di software, consulenza informatica e attività connesse Produzione di energia",ITALIA,BOLOGNA,GRANAROLO DELL'EMILIA,Cadriano,Via Bruno Buozzi n. 52,40057,Massimo,Rebernig,051/765419,info@rebernig.it,www.rebernig.it,"ATTIVITÀ PROPOSTE:

- Progettazione e sviluppo hardware, firmware e software embedded;

- Sviluppo sistemi basati su AI per la classificazione del traffico stradale;

- Sviluppo sistemi di analisi ed efficientamento della produzione e consumo di energia mediante algoritmi di apprendimento automatico: dalla statistica di base all'AI;

- Sviluppo sistemi SCADA;

- Sviluppo e integrazione di soluzioni di Generative AI a supporto delle Operations aziendali, per l'automazione e l’ottimizzazione dei processi."
https://tirocini.unibo.it/tirocini/studenti/gestioneaziendeconautocandidature.htm?page=5&select=2330893,RELAIA S.R.L. SOCIETA' BENEFIT,Società di Capitali,"Digitalizziamo la partecipazione!

Siamo una società spin-off e startup innovativa fondata nel 2025 che offre soluzioni per la digitalizzazione dei flussi di partecipazione delle comunità innovando il supporto alle decisioni di governance, grazie a sistemi algoritmici trasparenti e sicuri. Oltre a un prodotto hardware, stiamo implementando una raccolta di strumenti – piattaforme, API e modelli – dedicati all'analisi dei dati qualitativi e alla triangolazione con quelli quantitativi, affinchè vengano utilizzati in diversi contesti, come il monitoraggio delle città, i gemelli digitali e molte altre applicazioni.","Servizi alle imprese Produzione di software, consulenza informatica e attività connesse",ITALIA,BOLOGNA,BOLOGNA,,VIALE GIUSEPPE FANIN 48,40127,Andrea,Cattabriga,,,https://relaia.org,"Le persone in tirocinio vengono integrate nel team.
Siamo una piccola realtÃ  senza settori o dipartimenti (auspichiamo ce ne siano sempre meno perchÃ¨ ci piacciono organizzazioni orizzontali e non bloccate da strutture verticali)."
